,RunID,final_reward,max_reward,time_to_max_reward_sec,total_duration_sec,mean_policy_loss,mean_value_loss,mean_entropy,final_entropy,max_cpu_usage_percent,mean_cpu_usage_percent,max_ram_used_mb,mean_ram_used_mb,mean_cpu_frequency,max_cpu_frequency,max_gpu_usage_percent,mean_gpu_usage_percent,max_vram_used_mb,mean_vram_used_mb,max_game_cpu_usage_percent,mean_game_cpu_usage_percent,max_game_memory_usage_mb,mean_game_memory_usage_mb,id,os,cpu,physical_cores,system_ram_gb,gpu,GPU_ram_mb,cuda_version,training_type,game_name,batch_size,learning_rate,buffer_size,beta,epsilon,lambd,num_epoch,learning_rate_schedule,normalize,hidden_units,num_layers,vis_encode_type,reward_extrinsic_gamma,reward_extrinsic_strength,keep_checkpoints,max_steps,time_horizon,summary_freq
5216,20260104-112319,1.2534246445,1.2629920244,44.3408279419,66.7818832397,,,1.4189382672,1.4189382792,70.6999969482,65.7599992752,23755.666015625,23550.7249023438,3133.3332519531,3133.3332519531,0.5,0.025,853.0,853.0,16.336523056,10.5767491341,0.0,0.0,11065,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303.0,,ppo,3DBallHard,4096,0.000283,327680,0.003503,0.14,0.936,4.0,constant,False,256,3,simple,,,5,250000,256,12000
5217,20260104-112436,1.3120481968,1.3226262331,44.4316902161,47.6088371277,0.0252504721,0.1284434069,1.4284208864,1.4296320677,73.1333312988,65.3500003815,23423.666015625,23297.0207519531,3133.3332519531,3133.3332519531,0.0,0.0,853.0,853.0,11.3864736557,9.2703687549,0.0,0.0,11066,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303.0,,ppo,3DBallHard,1024,0.000198,20480,0.007285,0.188,0.924,10.0,constant,False,256,1,simple,,,5,100000,1024,12000
5218,20260104-112530,1.2255814075,1.2862823009,135.5329437256,167.7413330078,0.0175768559,0.0738261665,1.4200622105,1.4208443165,73.7666702271,65.3808947307,23572.333984375,23424.561023247,3133.3332519531,3133.3332519531,0.3333333433,0.0162601631,853.3333129883,853.0081295851,13.6214895248,9.9018150423,0.0,0.0,11067,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303.0,,ppo,3DBallHard,2048,0.000213,163840,0.005479,0.177,0.947,4.0,constant,False,128,1,simple,,,5,500000,64,12000
5219,20260104-112845,2.7735483646,2.7735483646,363.5616760254,363.5616760254,0.0119459662,0.3167734407,1.4110680646,1.3953912258,80.4000015259,65.2331324658,23574.0,23336.957784262,3133.3332519531,3133.3332519531,0.6666666865,0.0481927722,853.0,853.0,14.655166626,10.4436014302,0.0,0.0,11068,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303.0,,ppo,3DBallHard,4096,0.000212,81920,0.009101,0.297,0.936,4.0,constant,False,32,1,simple,,,5,1000000,1024,12000
5220,20260104-113456,100.0000152588,100.0000152588,272.1524658203,379.7469787598,0.03494559,0.0202533361,1.381237741,1.3524200916,71.6999969482,64.8522089303,23466.5,23219.8192771084,3133.3332519531,3133.3332519531,0.5,0.0261044179,854.0,853.0240963855,15.2626008987,10.0408203918,0.0,0.0,11069,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303.0,,ppo,3DBallHard,512,4.2e-05,20480,0.000779,0.151,0.902,5.0,constant,True,64,3,simple,,,5,1000000,2048,12000
5221,20260104-114127,100.0000076294,100.0000076294,620.0446777344,908.1115722656,0.0191550146,0.1083408701,1.2983713157,1.1439294815,84.0,65.9376504737,23799.5,23490.5612528238,3133.3332519531,3133.3332519531,0.5,0.0321285141,853.6666870117,853.0060240964,17.3562412262,10.931918802,0.0,0.0,11070,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303.0,,ppo,3DBallHard,2048,0.0002,163840,0.004427,0.234,0.925,8.0,constant,False,32,3,simple,,,5,2000000,64,12000
5222,20260104-115643,46.5913124084,82.6928710938,232.2718353271,248.6136169434,0.0343920621,0.0439858098,1.3790856396,1.3413388729,71.5999984741,63.7077236641,23440.5,23163.7276105183,3133.3332519531,3133.3332519531,0.5,0.0203252035,853.0,853.0,17.0927715302,9.6079828681,0.0,0.0,11071,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303.0,,ppo,3DBallHard,512,5.8e-05,10240,0.009102,0.255,0.907,10.0,constant,False,512,1,simple,,,5,500000,256,12000
5223,20260104-120103,1.4462844133,1.5823659897,562.8851928711,715.4818115234,0.0173596481,0.2083521898,1.4167496943,1.4154376984,75.6333312988,64.1700302951,23566.666015625,23258.2008306664,3133.3332519531,3133.3332519531,3.0,0.0431726914,853.5,853.0030120482,14.7858943939,9.3210165443,0.0,0.0,11072,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303.0,,ppo,3DBallHard,2048,1.8e-05,40960,0.006236,0.181,0.937,3.0,linear,True,64,2,simple,,,5,2000000,1024,12000
5224,20260104-121308,1.220077157,1.2529411316,7.2797698975,33.6089019775,0.0247167572,0.0630031824,1.4195926934,1.4233925343,67.6500015259,64.9895834923,23497.333984375,23360.75,3133.3332519531,3133.3332519531,0.0,0.0,853.0,853.0,12.9732675552,10.23626858,0.0,0.0,11073,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303.0,,ppo,3DBallHard,1024,0.000273,81920,0.002904,0.203,0.903,3.0,constant,False,32,3,simple,,,5,100000,128,12000
5225,20260104-121348,71.2823638916,100.0000152588,358.7702941895,405.1605834961,0.0248495698,0.0094230082,1.3846516868,1.3475134373,76.6500015259,65.4851405132,23406.0,23243.1726515437,3133.3332519531,3133.3332519531,0.6666666865,0.0160642575,853.5,853.0100399155,16.4892063141,10.9043091291,0.0,0.0,11074,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303.0,,ppo,3DBallHard,1024,0.000197,40960,0.007657,0.103,0.901,5.0,constant,False,256,3,simple,,,5,1000000,2048,12000
5226,20260104-122040,1.7065726519,1.7176055908,164.3387298584,184.2678375244,0.0247926585,0.1107867782,1.4202911563,1.4183365107,75.4333343506,64.8459347981,23389.0,23304.7194169207,3133.3332519531,3133.3332519531,0.3333333433,0.0162601631,853.0,853.0,13.7131671906,9.3687674476,0.0,0.0,11075,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303.0,,ppo,3DBallHard,1024,8.2e-05,81920,0.00728,0.231,0.94,4.0,linear,True,64,2,simple,,,5,500000,1024,12000
5227,20260104-122402,100.0000152588,100.0000152588,188.4742736816,257.1155090332,0.0361713801,0.1802175951,1.3617186692,1.3136655092,75.8000030518,66.0382110782,23475.666015625,23269.0732183689,3133.3332519531,3133.3332519531,1.0,0.0691056913,853.0,853.0,16.1673583984,11.0445723766,0.0,0.0,11076,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303.0,,ppo,3DBallHard,512,7.3e-05,40960,0.005567,0.202,0.948,10.0,constant,True,128,3,simple,,,5,500000,2048,12000
5228,20260104-122839,87.769241333,100.0000152588,84.5745697021,129.5955200195,0.0348314252,0.2321224086,1.3973556042,1.3979395628,78.4499969482,64.7766674042,23478.666015625,23237.9,3133.3332519531,3133.3332519531,0.6666666865,0.0583333343,853.0,853.0,12.6487979889,9.3517508507,0.0,0.0,11077,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303.0,,ppo,3DBallHard,512,7.5e-05,10240,0.006655,0.209,0.924,8.0,linear,True,512,2,simple,,,5,250000,2048,12000
5229,20260104-123101,100.0000076294,100.0000076294,278.9046325684,435.2484741211,0.0174295768,0.0275975323,1.3744553083,1.3230990171,77.3499984741,65.50542165,23365.666015625,23310.6023861069,3133.3332519531,3133.3332519531,0.5,0.0220883539,853.0,853.0,16.3448143005,10.5481171723,0.0,0.0,11078,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303.0,,ppo,3DBallHard,2048,0.000149,40960,0.008876,0.177,0.921,4.0,constant,False,512,3,simple,,,5,1000000,64,12000
5230,20260104-123824,10.492857933,10.7883939743,876.3123168945,912.7061767578,0.0174873738,0.2513172418,1.3877329094,1.3405845165,79.9000015259,65.6338855789,23654.0,23340.1144225339,3133.3332519531,3133.3332519531,0.6666666865,0.0351405627,854.0,853.0140561023,15.3930673599,10.5613407026,0.0,0.0,11079,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303.0,,ppo,3DBallHard,2048,3.7e-05,81920,0.003583,0.192,0.918,8.0,constant,False,64,1,simple,,,5,2000000,64,12000
5231,20260104-125345,1.6841859818,1.759619832,154.48777771,185.2049865723,0.0175869353,0.0440164084,1.4087863143,1.3977421522,71.75,64.5666664868,23589.333984375,23427.7884908537,3133.3332519531,3133.3332519531,0.3333333433,0.0081300815,853.6666870117,853.0325213176,12.1163368225,9.2249594898,0.0,0.0,11080,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303.0,,ppo,3DBallHard,2048,0.000285,163840,0.001078,0.215,0.935,4.0,linear,True,256,3,simple,,,5,500000,128,12000
5232,20260104-125720,1.1218518019,1.2423827648,28.3628330231,87.0640411377,0.0114133675,0.0882003978,1.4167491138,1.4120373726,71.9666671753,65.4133333206,23592.333984375,23389.2249023438,3133.3332519531,3133.3332519531,0.3333333433,0.0166666672,854.0,853.0833343506,12.8612947464,9.1733511209,0.0,0.0,11081,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303.0,,ppo,3DBallHard,4096,0.000202,163840,0.000231,0.29,0.908,4.0,constant,True,128,2,simple,,,5,250000,2048,12000
5233,20260104-125857,1.2416014671,1.2416014671,42.9235076904,42.9235076904,0.0248536379,0.1910618078,1.4175774753,1.4160672426,68.2666702271,63.6583328247,23430.0,23298.0832519531,3133.3332519531,3133.3332519531,0.0,0.0,853.0,853.0,10.2095346451,8.416741848,0.0,0.0,11082,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303.0,,ppo,3DBallHard,1024,0.000214,20480,0.002396,0.102,0.907,8.0,linear,False,32,1,simple,,,5,100000,1024,12000
5234,20260104-125947,1.5691963434,1.5691963434,111.551612854,111.551612854,0.0248861918,0.1012832057,1.4154513597,1.410222888,74.8000030518,64.525,23469.333984375,23316.5916992187,3133.3332519531,3133.3332519531,1.0,0.0666666672,853.3333129883,853.0166656494,14.9003868103,10.0009057999,0.0,0.0,11083,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303.0,,ppo,3DBallHard,1024,0.000195,81920,0.000614,0.234,0.936,10.0,constant,True,32,2,simple,,,5,250000,128,12000
5235,20260104-130210,1.5838925838,1.6780091524,93.0773391724,105.9011230469,0.0247013643,0.058758093,1.4088124931,1.3940675259,73.5,64.1174999237,23576.0,23322.4083984375,3133.3332519531,3133.3332519531,0.6666666865,0.0500000015,853.0,853.0,14.4714775085,10.7100023508,0.0,0.0,11084,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303.0,,ppo,3DBallHard,1024,0.000248,81920,0.007824,0.165,0.923,8.0,constant,True,128,3,simple,,,5,250000,64,12000
5236,20260104-130424,100.0000152588,100.0000152588,457.2294006348,1053.5537109375,0.0180043158,0.0566675844,1.2628300535,1.1476271152,79.6999969482,65.2235943668,23736.0,23363.6666745105,3133.3332519531,3133.3332519531,1.5,0.0220883537,853.5,853.0030120482,16.7938976288,11.0912685825,0.0,0.0,11085,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303.0,,ppo,3DBallHard,2048,0.000187,81920,0.0018,0.11,0.908,10.0,constant,True,256,2,simple,,,5,2000000,128,12000
5237,20260104-132206,100.0000152588,100.0000152588,503.1677246094,717.1179199219,0.0122549829,0.0371826451,1.4172204884,1.402484417,78.8499984741,64.9721889496,23748.5,23435.1214467244,3133.3332519531,3133.3332519531,10.5,0.1044176716,853.0,853.0,16.977519989,10.6115060111,0.0,0.0,11086,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303.0,,ppo,3DBallHard,4096,0.000192,81920,0.006891,0.173,0.91,4.0,constant,True,512,1,simple,,,5,2000000,128,12000
5238,20260104-133412,100.0000152588,100.0000152588,93.5328979492,345.4809875488,0.0241350925,0.164305473,1.3730059991,1.3753006458,81.8000030518,64.7775102638,23537.0,23239.6405779367,3133.3332519531,3133.3332519531,1.5,0.0361445783,853.0,853.0,16.1914901733,10.5305065534,0.0,0.0,11087,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303.0,,ppo,3DBallHard,1024,0.000295,20480,0.002001,0.153,0.946,4.0,linear,True,256,2,simple,,,5,1000000,512,12000
5239,20260104-134004,1.2117533684,1.2713438272,41.815738678,69.5447921753,,,1.4189382434,1.4189382792,82.75,65.6674993515,23750.666015625,23556.0,3133.3332519531,3133.3332519531,3.0,0.3333333343,853.0,853.0,13.4152135849,10.0127638578,0.0,0.0,11088,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303.0,,ppo,3DBallHard,4096,1.8e-05,327680,0.001554,0.256,0.914,8.0,constant,True,32,3,simple,,,5,250000,512,12000
5240,20260104-134124,1.1396261454,1.238206625,31.5019302368,68.4200973511,,,1.4189382553,1.4189382792,71.1333312988,63.9366666794,23765.0,23537.7833984375,3133.3332519531,3133.3332519531,1.0,0.1000000015,853.0,853.0,13.1835584641,9.7330595493,0.0,0.0,11089,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303.0,,ppo,3DBallHard,4096,0.00026,327680,0.004182,0.214,0.924,3.0,linear,True,128,1,simple,,,5,250000,128,12000
5241,20260104-134242,100.0000152588,100.0000152588,845.8997192383,1004.729309082,0.0184382823,0.3012991917,1.3592701863,1.2573013306,80.9000015259,65.8397590683,23633.5,23493.5693006401,3133.3332519531,3133.3332519531,0.5,0.0311244983,853.0,853.0,17.1310634613,11.0557619577,0.0,0.0,11090,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303.0,,ppo,3DBallHard,2048,8.9e-05,163840,0.000472,0.151,0.95,8.0,constant,False,256,3,simple,,,5,2000000,512,12000
5242,20260104-135935,2.6605014801,2.6605014801,260.7496337891,260.7496337891,0.0249406556,0.1166042462,1.406588188,1.3825731277,71.9666671753,65.4329270154,23444.0,23319.7356612043,3133.3332519531,3133.3332519531,0.3333333433,0.0406504077,853.0,853.0,15.1326055527,10.4520609088,0.0,0.0,11091,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303.0,,ppo,3DBallHard,1024,0.000141,81920,0.00095,0.115,0.926,8.0,constant,False,256,3,simple,,,5,500000,512,12000
5243,20260104-140404,1.2645668983,1.338211298,155.1538238525,178.557220459,0.0250106511,0.0808636841,1.4178620868,1.4153943062,71.5999984741,65.4969511265,23333.666015625,23242.7072217988,3133.3332519531,3133.3332519531,0.6666666865,0.0853658558,853.0,853.0,14.151386261,9.5734933295,0.0,0.0,11092,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303.0,,ppo,3DBallHard,1024,7.5e-05,40960,0.001367,0.105,0.913,4.0,linear,False,128,1,simple,,,5,500000,64,12000
5244,20260104-140716,100.0000152588,100.0000152588,135.6983184814,216.603729248,0.035154766,0.1422664768,1.2946875764,1.1935462952,70.7666702271,63.4752036304,23484.5,23218.5202934451,3133.3332519531,3133.3332519531,0.5,0.012195122,853.0,853.0,14.0685501099,9.9048094052,0.0,0.0,11093,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303.0,,ppo,3DBallHard,512,0.000299,20480,0.00063,0.161,0.937,8.0,constant,False,32,2,simple,,,5,500000,128,12000
5245,20260104-141104,82.5533447266,82.5533447266,338.7197875977,338.7197875977,0.0348951937,0.9766583297,1.3303621907,1.2649183273,83.0999984741,65.262449839,23531.5,23248.2972044428,3133.3332519531,3133.3332519531,0.3333333433,0.0040160644,854.0,853.0321287592,19.9718170166,10.6306289248,0.0,0.0,11094,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303.0,,ppo,3DBallHard,512,0.000114,20480,0.009918,0.249,0.944,4.0,constant,False,64,1,simple,,,5,1000000,2048,12000
5246,20260104-141653,4.4906105995,4.6791467667,351.5476989746,368.5913696289,0.0115478404,0.0990662736,1.4163660917,1.4144324064,79.8000030518,65.2748996321,23509.0,23397.0120481928,3133.3332519531,3133.3332519531,1.5,0.0542168678,853.3333129883,853.0040158191,15.6649627686,10.1696611083,0.0,0.0,11095,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303.0,,ppo,3DBallHard,4096,4.1e-05,81920,0.001064,0.265,0.908,3.0,linear,True,256,3,simple,,,5,1000000,64,12000
